x,y,z,sx,sy,sz
1419658.80,9410510.22,-139.45,0.7340,0.6300,1.0778
1419663.82,9410517.33,-136.95,0.7452,0.6215,1.0703
1420106.08,9410730.06,-123.94,4.8162,2.1373,1.2264
1419587.40,9410599.08,-138.94,0.6664,0.6174,1.0665
1419710.56,9410851.75,-117.35,1.2050,2.7815,1.0774
1419694.77,9410537.25,-137.94,0.6494,0.5878,1.0137
1419587.04,9410565.17,-139.78,0.6789,0.6338,1.0742
1419675.06,9410600.03,-139.82,0.5763,0.5595,0.9954
1419589.85,9410605.37,-138.24,0.6673,0.8539,1.1257
1419791.32,9410765.31,-120.07,4.9801,5.9964,1.4021
1419644.93,9410523.56,-141.42,0.6320,0.6247,1.0400
1419623.08,9410545.04,-139.48,0.6617,0.6344,1.0685
1419702.76,9410774.09,-117.43,0.5916,0.7346,0.9898
1419617.48,9410548.67,-139.97,0.6485,0.6210,1.0513
1419665.27,9410546.76,-134.58,1.3047,0.8097,1.2714
1419688.32,9410549.64,-140.56,0.9170,0.6432,1.0817
1419679.38,9410600.34,-135.55,0.7690,0.7283,1.0338
1419758.41,9411039.18,-102.82,0.8063,1.4372,1.1809
1419663.75,9410517.12,-135.76,0.9133,0.6270,1.1287
1419652.39,9410619.65,-114.85,0.9919,1.3165,1.0815
1419837.91,9411043.95,-105.16,6.9160,14.1924,1.4134
1419764.88,9410705.11,-116.42,1.1846,1.2424,0.9690
1419642.54,9410728.19,-122.82,0.6401,1.0344,1.0325
1419660.93,9410725.39,-121.13,0.6305,0.9185,1.0113
1419635.39,9410508.55,-137.10,0.7035,0.6454,1.0900
1419585.63,9410571.86,-132.31,0.6750,0.6322,1.0736
1419762.90,9410568.98,-129.92,2.5274,1.0122,1.2035
1419635.87,9410576.49,-140.12,0.6318,0.6124,1.0383
1419613.29,9410600.46,-138.95,0.6364,0.6164,1.0467
1419638.43,9410801.02,-119.36,0.6737,1.8142,1.0762
1419658.20,9410525.72,-140.92,0.6744,0.6264,1.0608
1419629.14,9410581.35,-139.89,0.6202,0.5896,1.0309
1419682.82,9410601.03,-134.57,0.7291,0.7557,1.0280
1419660.19,9410544.18,-136.69,0.6030,0.5960,1.0200
1419586.57,9410592.37,-139.07,0.6697,0.6175,1.0681
1419575.31,9410581.93,-139.16,0.6883,0.6328,1.0816
1419624.28,9410590.90,-139.63,0.6236,0.5876,1.0331
1419577.04,9410582.86,-139.16,0.6857,0.6318,1.0805
1419616.11,9410556.80,-139.66,0.6494,0.6170,1.0527
1419613.15,9410599.88,-139.13,0.6403,0.6075,1.0480
1419637.15,9410597.71,-139.38,0.6127,0.5838,1.0248
1419630.21,9410519.85,-105.12,0.6373,0.6286,1.0461
1419583.78,9410599.46,-138.85,0.6711,0.6163,1.0693
1419585.90,9410588.16,-139.17,0.6718,0.6200,1.0694
1419635.39,9410574.32,-140.19,0.6214,0.5900,1.0295
1419594.19,9410577.12,-139.56,0.6649,0.6191,1.0636
1419659.04,9410510.60,-139.11,0.6292,0.6285,1.0372
1419753.41,9410779.18,-132.08,0.5364,0.5940,0.9690
1419633.26,9410505.68,-141.69,0.6678,0.6510,1.0650
1419675.54,9410716.84,-126.70,0.5553,0.5623,0.9889
1420099.75,9410611.41,-112.50,20.5150,3.8503,1.8729
1419591.84,9410609.39,-133.02,0.6555,0.6102,1.0596
1419798.63,9410671.19,-125.63,3.8508,2.6203,1.2569
1419644.24,9410601.45,-139.53,0.6300,0.6087,1.0270
1419683.28,9410599.50,-134.74,0.6007,0.5643,0.9920
1419635.49,9410503.38,-141.58,0.6605,0.6519,1.0606
1419838.18,9410662.76,-133.80,1.2912,0.8137,0.9743
1419881.55,9410607.94,-134.28,3.0919,1.0504,1.1225
1419755.88,9410613.10,-141.08,1.1779,0.7553,1.0223
1419623.29,9410628.21,-110.34,0.6088,0.5891,1.0230
1419781.65,9410763.67,-132.14,1.0463,1.1810,0.9848
1420171.07,9411058.30,-112.38,3.6715,3.3882,1.4098
1420148.03,9411080.89,-111.11,3.0408,3.0307,1.3985
1419608.69,9410593.85,-139.24,0.6407,0.5975,1.0460
1419567.95,9410584.57,-139.17,0.6978,0.6393,1.0900
1419579.36,9410601.04,-138.80,0.6769,0.6202,1.0741
1419595.37,9410594.96,-139.04,0.6571,0.6082,1.0585
1419573.99,9410584.57,-139.10,0.6895,0.6334,1.0835
1419597.08,9410519.79,-140.76,0.6893,0.6627,1.0824
1419566.81,9410585.46,-138.96,0.6989,0.6389,1.0902
1419563.50,9410580.22,-139.17,0.7057,0.6491,1.0987
1419563.48,9410582.82,-138.97,0.7045,0.6433,1.0942
1419652.48,9410541.55,-141.21,0.6149,0.6028,1.0267
1419592.70,9410605.30,-138.85,0.6579,0.6067,1.0598
1419638.71,9410566.31,-140.20,0.6193,0.5921,1.0284
1419707.81,9410566.36,-139.01,0.6882,0.5571,0.9981
1419581.62,9410596.92,-138.84,0.6748,0.6193,1.0720
1419612.37,9410522.35,-140.90,0.6724,0.6487,1.0690
1419593.06,9410602.48,-138.85,0.6586,0.6081,1.0602
1419593.23,9410592.70,-139.12,0.6612,0.6120,1.0617
1419636.87,9410563.61,-136.86,0.6241,0.5946,1.0309
1419612.26,9410596.15,-139.22,0.6357,0.5938,1.0424
1419761.15,9410612.37,-139.93,1.3769,0.6905,1.0364
1419644.79,9410568.69,-140.24,0.6112,0.5860,1.0226
1419595.67,9410588.22,-139.27,0.6592,0.6116,1.0598
1419709.30,9410561.99,-139.55,0.5801,0.5546,0.9869
1419732.22,9410529.04,-130.75,0.8565,0.5738,1.0102
1419608.05,9410596.31,-136.51,0.6414,0.5982,1.0468
1419631.21,9410577.83,-139.33,0.6460,0.5967,1.0403
1419629.45,9410560.45,-140.16,0.6382,0.6044,1.0409
1419589.09,9410568.05,-131.58,0.6719,0.6269,1.0696
1419658.89,9410510.62,-139.02,0.6336,0.6289,1.0380
1419754.57,9410560.23,-130.52,1.3707,0.5977,1.0372
1419645.42,9410572.01,-139.54,0.8200,0.6394,1.0933
1419629.80,9410589.64,-139.63,0.6211,0.5857,1.0299
1419766.98,9410608.97,-137.09,0.6715,0.5293,0.9588
1419627.70,9410511.84,-136.33,0.6600,0.6465,1.0596
1419692.95,9410536.09,-138.30,0.7361,0.5852,1.0250
1419673.06,9410606.10,-131.20,0.8565,0.6866,1.0379
1419649.45,9410603.65,-139.58,0.7735,0.7065,1.0684
1419661.00,9410539.19,-136.48,1.7162,0.6481,1.3953
1419729.45,9410505.66,-137.28,1.1336,0.6093,1.0648
1419647.72,9410569.20,-138.05,0.6585,0.5971,1.0351
1419667.27,9410604.74,-135.37,0.6427,0.5887,1.0082
1419730.77,9410539.13,-132.60,0.8356,0.5659,1.0063
1419670.14,9410671.51,-116.49,0.8498,0.9906,1.0134
1419710.76,9410571.53,-135.57,0.7442,0.5665,0.9994
1419766.87,9410592.68,-135.72,1.2465,0.6622,1.0137
1419766.23,9410569.85,-130.86,2.8693,0.8156,1.2267
1419657.27,9410565.35,-135.47,1.7224,0.8934,1.4106
1419657.26,9410544.91,-140.04,0.8416,0.6256,1.0983
1419741.53,9410544.84,-129.38,0.5648,0.5533,0.9785
1419661.04,9410535.29,-133.59,0.6127,0.6007,1.0228
1419616.67,9410553.36,-137.19,0.6469,0.6173,1.0503
1419618.81,9410528.09,-102.90,0.6457,0.6285,1.0515
1419669.02,9410690.01,-127.79,0.5610,0.5547,0.9895
1419660.05,9410523.15,-137.78,0.6159,0.6157,1.0309
1419629.45,9410595.07,-135.38,0.6145,0.6322,1.0346
1419658.91,9410573.07,-137.92,0.5905,0.5770,1.0113
1419651.62,9410554.42,-136.95,0.6060,0.5933,1.0228
1419635.54,9410575.06,-137.57,0.6186,0.6708,1.0571
1419684.70,9410600.88,-131.78,0.5686,0.6751,1.0060
1419618.69,9410596.17,-127.86,0.6227,0.5970,1.0355
1419661.87,9410553.84,-134.42,0.5955,0.5874,1.0172
1419644.75,9410562.11,-140.46,0.6113,0.5910,1.0243
1419653.00,9410622.89,-116.46,0.5784,0.5488,0.9991
1419569.85,9410542.56,-84.52,0.6986,0.6544,1.0910
1419586.18,9410604.08,-138.65,0.6681,0.6181,1.0676
1419640.27,9410532.85,-141.20,0.6313,0.6188,1.0392
1419587.65,9410516.55,-140.68,0.7049,0.6744,1.0955
1419587.38,9410511.70,-140.73,0.7103,0.6813,1.1012
1419673.92,9410577.90,-140.47,0.5761,0.5638,1.0002
1419609.74,9410595.68,-139.21,0.6385,0.5972,1.0448
1419734.68,9410545.28,-130.21,0.8374,0.5552,0.9980
1419590.16,9410509.58,-130.78,0.7048,0.6784,1.0957
1419582.25,9410516.90,-140.80,0.7114,0.6787,1.1014
1419661.69,9410536.09,-133.85,1.0104,0.6036,1.1034
1419616.57,9410555.03,-137.94,0.6774,0.6164,1.0647
1419591.33,9410512.19,-140.49,0.7036,0.6762,1.0945
1419583.48,9410518.34,-140.65,0.7099,0.6765,1.1008
1419585.54,9410511.55,-141.06,0.7106,0.6818,1.1005
1419756.83,9410518.59,-125.82,1.4875,0.6019,1.0458
1419674.02,9410606.19,-125.63,1.3530,0.7785,1.1077
1419681.63,9410603.12,-125.47,0.6862,0.5616,0.9957
1419667.84,9410529.56,-132.84,1.4830,0.6272,1.2126
1419625.13,9410591.24,-127.88,0.7415,0.6246,1.0656
1419666.80,9410591.16,-139.58,0.5806,0.6010,1.0167
1419577.15,9410599.96,-138.81,0.6811,0.6243,1.0784
1419707.01,9410490.86,-130.02,2.2481,0.9607,1.2725
1419759.54,9410577.57,-132.02,4.0141,0.8003,1.4601
1419582.39,9410527.45,-140.59,0.7049,0.6678,1.0955
1419617.84,9410594.07,-130.84,0.6355,0.7106,1.0708
1419690.01,9410575.86,-140.67,0.5633,0.5553,0.9904
1419774.70,9410607.76,-138.57,1.0908,0.5651,0.9887
1419635.76,9410597.71,-133.18,0.6036,0.5993,1.0268
1419632.86,9410507.88,-139.27,0.7133,0.6588,1.0772
1419629.23,9410548.25,-140.12,0.6352,0.6179,1.0504
1419577.11,9410608.14,-126.23,1.0151,1.3234,1.2451
1419613.66,9410597.65,-139.15,0.6420,0.5966,1.0452
1419659.67,9410559.85,-135.04,1.3261,0.6021,1.1958
1419571.86,9410573.76,-139.37,0.6965,0.6411,1.0886
1419673.18,9410606.81,-133.93,0.5621,0.5435,0.9902
1419668.63,9410527.43,-133.56,1.6221,0.6436,1.2561
1419603.52,9410603.21,-126.87,0.7374,0.6886,1.0969
1419613.69,9410563.49,-140.10,0.6466,0.6169,1.0519
1419771.31,9410593.22,-131.58,3.0693,0.8158,1.2359
1419628.11,9410585.88,-135.70,0.6334,0.5884,1.0344
1419622.69,9410597.51,-126.97,0.6176,0.6086,1.0356
1419635.69,9410544.41,-140.82,0.6297,0.6115,1.0377
1419650.12,9410573.72,-139.13,0.6000,0.5961,1.0266
1419602.84,9410605.32,-136.71,0.6480,0.6006,1.0519
1419646.46,9410610.68,-137.14,0.5897,0.6124,1.0217
1419576.02,9410606.91,-130.92,0.8181,0.9228,1.1492
1419579.39,9410609.16,-131.21,0.8605,1.0682,1.1859
1419681.45,9410602.50,-133.82,0.5693,0.6276,1.0016
1419606.82,9410601.03,-135.44,0.6392,0.5997,1.0464
1419580.13,9410527.49,-140.41,0.7133,0.6712,1.1094
1419642.32,9410604.21,-121.71,0.5893,0.5917,1.0153
1419591.81,9410578.72,-139.43,0.6719,0.6223,1.0707
1419781.45,9410605.37,-135.09,0.9261,0.5377,0.9699
1419759.93,9410620.52,-140.51,1.1913,1.1356,1.0618
1419610.92,9410595.94,-139.31,0.6369,0.5979,1.0438
1419602.72,9410596.66,-139.08,0.6472,0.6075,1.0522
1419894.44,9410690.03,-138.99,4.4057,3.1476,1.3317
1419606.00,9410602.69,-134.65,0.6388,0.6290,1.0504
1419588.04,9410570.55,-139.69,0.6755,0.6301,1.0720
1419644.99,9410534.80,-98.48,0.6113,0.6034,1.0272
1419589.88,9410965.48,-110.12,0.7941,2.1489,1.2286
1419603.89,9410939.14,-127.20,0.7571,2.4114,1.2099
1419635.01,9410720.76,-125.08,0.5919,0.5838,1.0213
1419689.60,9410772.32,-126.27,0.5834,0.9007,1.0028
1419672.52,9410605.59,-137.52,0.6839,0.8620,1.0473
1419748.44,9410846.69,-132.27,0.7484,1.4748,1.0266
1419584.81,9410959.60,-109.81,0.7967,1.9513,1.2267
1419638.64,9410958.47,-103.68,0.7718,4.2759,1.1902
1419603.26,9410968.91,-94.19,0.7731,2.2747,1.2120
1419636.53,9410804.42,-116.06,0.6230,1.3725,1.0612
1419742.61,9410592.42,-137.43,0.5715,0.5512,0.9662
1419771.85,9410599.77,-138.02,0.8569,0.6816,0.9824
1419593.39,9410955.39,-126.64,0.7800,1.4816,1.2165
1419582.41,9410946.16,-100.84,0.7945,2.6413,1.2165
1419596.25,9410713.66,-110.32,0.6375,0.7764,1.0570
1419716.25,9410562.19,-132.67,0.6149,0.5784,0.9890
1419664.95,9410974.46,-102.37,0.7851,2.9793,1.1705
1419617.57,9410549.84,-134.86,0.6457,0.6323,1.0565
1419753.19,9410832.04,-127.35,0.8249,1.6800,1.0193
1419616.85,9410822.68,-107.49,0.6490,1.7128,1.0874
1419612.14,9410611.98,-125.48,0.6281,1.0720,1.0915
1419628.53,9410941.23,-106.23,0.7233,1.7023,1.1634
1419630.40,9410716.35,-121.34,0.5952,0.5968,1.0239
1419611.69,9410591.63,-132.92,0.6343,0.6195,1.0459
1419708.53,9410824.71,-124.75,0.5906,0.8811,1.0144
1419593.80,9410602.58,-129.28,0.6533,0.6548,1.0623
1419595.29,9410714.08,-108.06,0.6381,0.8152,1.0578
1419752.18,9410604.80,-138.02,0.5660,0.5379,0.9591
1419589.90,9410948.92,-127.31,0.7903,2.4421,1.2324
1419752.18,9410605.07,-137.42,1.0436,0.8811,1.0210
1419614.02,9410755.93,-118.82,0.6276,1.4303,1.0694
1419601.92,9410601.92,-130.76,0.6456,1.0965,1.1316
1419661.29,9410841.32,-110.20,0.6148,0.9046,1.0530
1419835.85,9410797.44,-114.46,7.0065,9.3237,1.4400
1419710.80,9410559.94,-138.84,0.6292,0.5889,0.9987
1419684.51,9410601.32,-133.16,1.2102,1.6073,1.2284
1419807.24,9410676.71,-119.05,5.2947,4.8896,1.3986
1419639.70,9410573.86,-134.83,0.6394,0.7683,1.0748
1419826.63,9410811.17,-114.05,0.7395,0.9379,0.9711
1419765.40,9411017.57,-107.17,1.1074,3.0445,1.1635
1419650.56,9410605.36,-131.34,0.5941,0.6247,1.0139
1419598.11,9410955.13,-121.92,0.7708,1.3044,1.2077
1419643.12,9410726.09,-108.16,0.5938,1.0201,1.0179
1419841.46,9410884.56,-104.86,1.8336,3.0662,1.0330
1419611.63,9410631.92,-110.30,0.6164,0.6754,1.0351
1419584.50,9410876.40,-117.52,0.7281,1.3759,1.1560
1419669.76,9410524.07,-135.09,0.6118,0.6088,1.0246
1419771.48,9410775.07,-114.11,1.7189,3.1314,1.0331
1419635.50,9410727.14,-116.31,0.5903,0.6997,1.0227
1419681.22,9410602.64,-134.82,0.7483,0.9257,1.0534
1419753.99,9410632.94,-134.07,0.7335,0.7141,0.9676
1419629.65,9410594.96,-136.07,0.6132,0.5936,1.0283
1419776.78,9410663.51,-125.66,0.8090,0.8155,0.9536
1419589.32,9410596.96,-138.94,0.6644,0.6124,1.0641
1419571.66,9410578.87,-139.38,0.6992,0.6482,1.1033
1419599.39,9410596.90,-139.10,0.6531,0.6057,1.0557
1419590.53,9410518.90,-140.79,0.6982,0.6689,1.0892
1419589.20,9410522.81,-140.75,0.6973,0.6661,1.0882
1419573.78,9410559.96,-139.63,0.6995,0.6486,1.0910
1419587.64,9410523.36,-140.68,0.6996,0.6670,1.0904
1419570.96,9410576.46,-139.22,0.6965,0.6404,1.0885
1419577.00,9410594.99,-138.93,0.6820,0.6251,1.0778
1419572.81,9410576.63,-139.37,0.6947,0.6401,1.0890
1419570.37,9410574.83,-139.26,0.6978,0.6416,1.0890
1419569.94,9410566.98,-139.51,0.7014,0.6469,1.0913
1419633.88,9410592.10,-139.61,0.6150,0.5799,1.0253
1419747.48,9410529.06,-125.62,0.7204,0.5675,0.9919
1419662.23,9410517.26,-137.37,0.8049,0.6283,1.0695
1419575.93,9410581.40,-139.27,0.6878,0.6327,1.0814
1419612.66,9410519.03,-133.96,0.6765,0.6496,1.0713
1419744.95,9410539.92,-125.06,1.6193,0.5596,1.0585
1419738.25,9410509.94,-132.17,2.5859,0.6728,1.2711
1419661.76,9410537.10,-134.22,0.8490,0.5996,1.0701
1419651.27,9410604.38,-139.53,0.6200,0.5756,1.0155
1419757.58,9410553.28,-128.86,2.6177,0.5958,1.1873
1419670.41,9410669.65,-119.37,0.6237,0.6226,0.9904
1419646.32,9410597.37,-139.74,0.6293,0.5819,1.0223
1419611.14,9410600.78,-132.28,0.6689,0.6365,1.0612
1419732.91,9410542.97,-134.50,3.4961,0.5984,1.5148
1419724.58,9410586.06,-139.66,1.8406,0.7897,1.1838
1419617.74,9410605.29,-121.05,0.6371,0.6005,1.0369
1419681.75,9410606.61,-124.38,1.4729,0.9240,1.1155
1419659.98,9410574.36,-134.17,1.3354,0.7197,1.2033
1419636.72,9410625.20,-118.75,0.7384,0.7217,1.0375
1419679.60,9410656.15,-116.56,0.6083,0.5824,0.9813
1419656.28,9410504.43,-135.38,0.6669,0.6382,1.0480
1419653.68,9410506.11,-138.73,0.6953,0.6406,1.0575
1419746.11,9410529.11,-122.71,1.4674,0.5696,1.0433
1419596.60,9410603.63,-133.83,0.6662,0.6441,1.0719
1419615.58,9410514.72,-131.62,0.6656,0.6505,1.0652
1419603.07,9410622.39,-118.71,0.6321,0.6210,1.0442
1419602.71,9410602.59,-130.06,0.6455,0.5988,1.0500
1419645.26,9410574.83,-136.24,0.6059,0.6475,1.0451
1419721.09,9410476.78,-142.24,0.9837,0.7072,1.0708
1419649.56,9410553.29,-140.77,0.6105,0.5945,1.0237
1419615.89,9410749.23,-126.46,0.6235,0.7089,1.0502
1419613.69,9410631.53,-113.11,0.6147,0.6305,1.0327
1419595.45,9410711.87,-114.03,0.6386,0.6890,1.0569
1420161.35,9411032.90,-117.03,26.8478,26.9945,2.2896
1419579.91,9410738.84,-112.88,0.6730,0.9333,1.0833
1419577.42,9410947.25,-108.81,0.8104,2.1314,1.2233
1419661.48,9410905.65,-107.95,0.6795,1.9931,1.1074
1419547.74,9410957.20,-105.90,0.8742,1.8924,1.2630
1419742.40,9410608.97,-140.42,0.5249,0.5214,0.9584
1419630.56,9410715.45,-120.24,0.5947,0.5885,1.0233
1419798.17,9410678.18,-123.23,1.0165,1.0621,0.9588
1419558.91,9410943.41,-125.46,0.8618,2.4245,1.2568
1419731.66,9410605.05,-138.40,0.5913,0.5912,0.9719
1419961.59,9410748.55,-137.70,3.0155,2.3230,1.1192
1419665.76,9410733.59,-109.71,0.5654,0.8092,0.9991
1419682.02,9410551.50,-141.23,0.6055,0.6011,1.0166
1419652.66,9410892.99,-115.87,0.6639,1.4188,1.1030
1419684.90,9410558.47,-137.14,0.9172,0.9546,1.1771
1419626.01,9410500.19,-87.22,0.6517,0.6505,1.0581
1419767.94,9410598.78,-141.42,0.8619,0.7242,0.9955
1419674.10,9410656.68,-111.70,1.0710,2.8425,1.1152
1419628.43,9410579.81,-139.62,0.6214,0.5912,1.0318
1419802.84,9410628.91,-139.17,0.9649,0.8028,0.9794
1419727.06,9410587.11,-135.94,0.8688,0.8298,1.0327
1419640.92,9410618.82,-118.94,0.5876,0.6118,1.0117
1419771.08,9410610.11,-131.76,1.3411,1.1118,1.0374
1419677.93,9410521.00,-134.02,0.6033,0.6064,1.0199
1419652.21,9410552.77,-137.87,0.6450,0.7346,1.0930
1419595.01,9410602.64,-135.37,0.6538,0.6071,1.0568
1419673.91,9410603.72,-131.27,0.6820,0.9991,1.0574
1419611.71,9410632.04,-110.73,0.6172,0.6601,1.0346
1419627.08,9410590.35,-136.56,0.6176,0.5850,1.0295
1419586.43,9410519.81,-140.76,0.7083,0.6735,1.1011
1419820.37,9410799.72,-117.17,0.9033,1.3043,0.9723
1419631.83,9410731.20,-114.02,0.5994,1.8113,1.0541
1419635.75,9410556.46,-140.56,0.6236,0.6014,1.0331
1419781.02,9410673.02,-120.79,1.1626,1.3953,0.9788
1419666.27,9410591.96,-139.59,0.5862,0.6208,1.0186
1419636.11,9410608.86,-125.10,0.5973,0.7722,1.0427
1419670.74,9410608.57,-139.99,0.5682,0.5678,0.9968
1419630.23,9410558.61,-140.41,0.6287,0.6044,1.0370
1419583.16,9410521.75,-140.80,0.7107,0.6741,1.1036
1419628.75,9410582.27,-139.85,0.6204,0.5949,1.0329
1419587.04,9410516.38,-140.60,0.7054,0.6749,1.0957
1419687.60,9410544.96,-141.54,0.5807,0.5799,1.0033
1419578.70,9410743.11,-108.00,0.6939,1.2728,1.0894
1419634.61,9410720.79,-128.99,0.5947,0.6047,1.0234
1419589.49,9410578.98,-139.38,0.7102,0.6443,1.1184
1419729.88,9410624.98,-132.01,0.9390,1.2085,1.0422
1419587.19,9410509.06,-140.59,0.7151,0.6866,1.1073
1419774.87,9410608.24,-139.90,1.5431,1.3286,1.1280
1419787.73,9410663.34,-134.80,1.2183,1.4127,1.0303
1419711.13,9410559.68,-138.62,0.6782,0.6700,1.0312
1419698.99,9410539.18,-137.19,0.6101,0.5995,1.0139
1419772.89,9410706.62,-113.01,3.3800,5.1923,1.2206
1419649.19,9410558.72,-139.34,0.6134,0.7249,1.0809
1419811.60,9410677.26,-127.89,3.9246,4.1302,1.3951
1419668.19,9410721.58,-125.68,0.5578,0.6457,0.9965
1419649.16,9410713.44,-117.29,0.5790,1.2452,1.0224
1419556.41,9410913.38,-127.71,0.9607,3.2551,1.2632
1419637.26,9410623.10,-119.22,0.5894,0.6572,1.0163
1419707.46,9410565.07,-141.17,0.5597,0.5591,0.9868
1419676.20,9410601.06,-131.33,0.5809,0.7284,1.0141
1419592.61,9410714.71,-112.38,0.6686,1.2756,1.0709
1419677.54,9410515.17,-129.46,0.6051,0.6113,1.0227
1419620.41,9410544.76,-139.74,0.6466,0.6283,1.0539
1419753.28,9410595.89,-141.02,0.9954,0.9432,1.0576
1419720.44,9410590.47,-137.09,0.9041,0.9936,1.0753
1419694.54,9410535.70,-136.33,0.5945,0.5924,1.0097
1419594.07,9410668.29,-109.10,0.6461,0.8165,1.0535
1419753.55,9410575.77,-137.56,0.7213,0.6372,0.9910
1419761.55,9410703.25,-115.41,0.8194,1.1969,0.9575
1419596.61,9410603.68,-128.26,0.7843,1.5954,1.2189
1419684.62,9410586.18,-132.85,0.8055,1.2094,1.1437
1419732.09,9410567.01,-132.97,0.6651,0.6223,0.9935
1419866.38,9410853.41,-111.41,2.1091,3.2219,1.0317
1419622.61,9410591.92,-120.90,0.6162,0.6222,1.0331
1419826.47,9410667.94,-137.87,7.9562,7.3546,2.5327
1419838.36,9410685.16,-123.31,1.3146,1.2607,0.9701
1419715.96,9410604.18,-135.99,1.5444,2.0636,1.3605
1419660.46,9410553.07,-135.13,0.6155,0.6741,1.0524
1419662.41,9410613.30,-124.68,0.5828,0.7746,1.0133
1419733.03,9410562.64,-138.69,0.6325,0.5952,0.9926
1419605.77,9410628.91,-120.06,0.6307,0.6909,1.0448
1419599.30,9410719.99,-117.36,0.6547,1.1937,1.0674
1419775.67,9410656.63,-136.60,3.2716,3.8211,1.5784
1420069.86,9410908.78,-128.59,16.8982,16.2509,2.2071
1419731.11,9410621.77,-134.33,0.5954,0.6590,0.9721
1419661.42,9410525.51,-136.40,0.6687,0.6964,1.1385
1419693.67,9410577.53,-140.33,0.6111,0.6902,1.0275
1419677.17,9410562.45,-132.49,0.7026,0.8653,1.0989
1419751.26,9410621.93,-138.30,0.7794,0.8492,0.9972
1419727.96,9410624.52,-133.85,1.0182,1.3961,1.0881
1419617.00,9410629.94,-110.78,0.6109,0.6254,1.0288
1419630.49,9410628.94,-115.78,0.5949,0.7709,1.0248
1419684.41,9410602.48,-132.42,0.5766,0.6606,0.9992
1419641.45,9410574.02,-138.19,0.6087,0.6098,1.0290
1419681.46,9410552.13,-141.16,0.5822,0.5783,1.0043
1419629.56,9410597.86,-130.44,0.6095,0.6334,1.0311
1419692.93,9410546.14,-134.12,0.5899,0.5893,1.0056
1419635.84,9410598.68,-131.73,0.6038,0.9165,1.0720
1419650.08,9410720.07,-110.39,0.5759,1.1600,1.0142
1419664.94,9410612.51,-122.00,0.7631,1.9618,1.1771
1419685.65,9410566.23,-135.84,0.5711,0.5686,0.9963
1419725.60,9410624.34,-131.61,0.9910,1.3281,1.0637
1419621.09,9410593.63,-128.93,0.6204,0.5930,1.0331
1419609.69,9410618.08,-121.87,0.6272,0.6644,1.0421
1419670.01,9410668.40,-111.90,0.5492,0.6298,0.9848
1419658.19,9410724.77,-118.83,0.5780,1.1998,1.0164
1419670.30,9410526.94,-134.09,0.6063,0.6076,1.0242
1419776.20,9410607.78,-142.87,1.5945,1.3501,1.1532
1419702.83,9410608.92,-125.40,1.5624,2.5194,1.3376
1419710.40,9410621.69,-122.92,1.7001,2.7590,1.2959
1419630.45,9410507.71,-90.81,0.6421,0.6397,1.0508
1419724.79,9410763.37,-131.61,0.5386,0.6705,0.9763
1419796.11,9410648.54,-138.88,0.5228,0.5203,0.9420
1419724.90,9410763.29,-132.42,0.5436,0.7140,0.9777
1419689.14,9410580.33,-135.47,0.5784,1.1117,1.1906
1419706.75,9410564.20,-141.31,0.5584,0.5579,0.9870
1419731.04,9410566.33,-137.19,0.6357,0.6883,1.0386
1419831.84,9410681.33,-134.95,3.8463,4.5357,1.6623
1419779.05,9410608.33,-134.80,0.6622,0.6819,0.9757
1419836.17,9410683.00,-123.24,1.2200,1.3848,0.9855
1419714.33,9410625.74,-124.00,0.7799,2.0315,1.1840
1419717.58,9410615.99,-133.73,0.7008,1.4421,1.1481
1419686.18,9410601.55,-124.97,0.5520,0.8722,1.0277
1419831.36,9410668.88,-139.03,1.1315,1.2254,1.0186
1419632.31,9410717.51,-121.73,0.5935,0.6182,1.0230
1419615.98,9410748.97,-121.59,0.6217,0.6509,1.0476
1419697.57,9410676.32,-117.88,0.5306,0.5909,0.9685
1419840.92,9410684.72,-133.15,1.4066,1.5767,1.0343
1419729.26,9410556.07,-135.23,0.7132,0.7500,1.0956
1419810.21,9410669.41,-136.66,4.8512,6.2420,2.2941
1419644.52,9410537.35,-141.09,0.6243,0.6119,1.0341
1419646.34,9410535.42,-141.16,0.6234,0.6123,1.0334
1419752.65,9410577.25,-136.55,0.8373,0.8630,1.0837
1419766.04,9410589.32,-135.29,1.7369,1.7785,1.4201
1419791.13,9410632.22,-136.72,2.1909,2.5573,1.4318
1419701.88,9410568.17,-141.06,0.5575,0.5533,0.9861
1419627.00,9410716.27,-129.82,0.6217,0.8726,1.0395
1419704.22,9410568.94,-141.18,0.5555,0.5515,0.9846
1419705.82,9410586.65,-135.28,0.5494,0.5944,0.9901
1419670.68,9410608.49,-139.95,0.5678,0.5650,0.9969
1419679.50,9410603.70,-127.62,0.5552,0.5472,0.9869
1419611.41,9410552.42,-140.29,0.6537,0.6227,1.0550
1419802.14,9410644.18,-135.73,0.7803,0.8578,0.9782
1419666.17,9410603.86,-136.53,0.5712,0.5558,0.9978
