DJI_0248.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
0.00221745, 0.000845886, -0.0037566, 0.000266048, -5.50129e-05, 6.10256e-05, -0.00316592, 0.00108271, 0.000229044, 0.000476671, 1, 0.448899, -0.238968, 0.0103042
-0.0176049, -0.00138556, 0.031211, -0.0034574, 0.00112822, -0.000883027, 0.0261898, -0.00283804, -0.00111029, -0.00301163, 0.448899, 1, -0.0277571, 0.0245535
0.010894, 0.0125064, -0.0137543, 0.00184318, -0.000550352, 0.000458613, -0.0114572, 0.0116918, 0.00453478, -0.000686745, -0.238968, -0.0277571, 1, 0.00192738
-0.00116403, 0.02844, 0.00787061, -0.000130158, 0.000165116, -0.000188149, 0.00529126, 0.0273155, -0.436805, 0.459564, 0.0103042, 0.0245535, 0.00192738, 1
DJI_0190.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, -0.00477243, -0.0106229, 0.00257077, -0.0170365, 0.0102149, -0.00256103
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00759482, -0.00322934, 0.000819926, -0.00157099, 0.0122784, 0.0281376
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.00237255, 0.000793059, -0.00411411, 0.0307417, -0.0125673, 0.00662179
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, -0.00145468, -0.0020737, 0.000336713, -0.00330491, 0.00160239, -0.0003856
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, 0.000531411, 0.000435181, -7.0881e-05, 0.00108892, -0.000474815, 0.000163628
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, -0.00039461, -0.000326656, 7.06898e-05, -0.000863291, 0.000406897, -0.00021724
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, -0.00380632, -0.00185433, -0.00341922, 0.0258496, -0.0100292, 0.00397554
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00752156, -0.00324792, 0.00100493, -0.00305246, 0.0114958, 0.0273137
-0.00477243, 0.00759482, -0.00237255, -0.00145468, 0.000531411, -0.00039461, -0.00380632, 0.00752156, 1, 0.115555, 0.000197396, -0.00133058, 0.00554349, -0.450252
-0.0106229, -0.00322934, 0.000793059, -0.0020737, 0.000435181, -0.000326656, -0.00185433, -0.00324792, 0.115555, 1, 0.000580719, -0.00385584, -0.00102239, 0.432534
0.00257077, 0.000819926, -0.00411411, 0.000336713, -7.0881e-05, 7.06898e-05, -0.00341922, 0.00100493, 0.000197396, 0.000580719, 1, 0.437603, -0.223274, 0.00942256
-0.0170365, -0.00157099, 0.0307417, -0.00330491, 0.00108892, -0.000863291, 0.0258496, -0.00305246, -0.00133058, -0.00385584, 0.437603, 1, -0.0163049, 0.0230945
0.0102149, 0.0122784, -0.0125673, 0.00160239, -0.000474815, 0.000406897, -0.0100292, 0.0114958, 0.00554349, -0.00102239, -0.223274, -0.0163049, 1, 0.00217114
-0.00256103, 0.0281376, 0.00662179, -0.0003856, 0.000163628, -0.00021724, 0.00397554, 0.0273137, -0.450252, 0.432534, 0.00942256, 0.0230945, 0.00217114, 1
DJI_0191.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, -0.00368752, -0.0106992, 0.00298767, -0.0158758, 0.0101905, -0.00284885
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00736874, -0.00299488, 0.00077987, -0.00190709, 0.0129436, 0.0277569
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.00227998, 0.000528685, -0.00454309, 0.0290754, -0.0122259, 0.00587244
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, -0.00126232, -0.00209839, 0.000403329, -0.00310706, 0.0015707, -0.000300768
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, 0.000535077, 0.00042674, -8.23589e-05, 0.0010251, -0.000467922, -5.16463e-05
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, -0.000418216, -0.000307966, 7.96583e-05, -0.000803052, 0.000435915, 2.24697e-05
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, -0.0033853, -0.00206743, -0.00373756, 0.0247171, -0.00990499, 0.00314773
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00728358, -0.00299457, 0.00092746, -0.00350667, 0.0122275, 0.0270752
-0.00368752, 0.00736874, -0.00227998, -0.00126232, 0.000535077, -0.000418216, -0.0033853, 0.00728358, 1, 0.111847, 0.000268206, -0.000515598, 0.00422877, -0.458472
-0.0106992, -0.00299488, 0.000528685, -0.00209839, 0.00042674, -0.000307966, -0.00206743, -0.00299457, 0.111847, 1, 0.000513053, -0.00280702, -0.000357127, 0.414056
0.00298767, 0.00077987, -0.00454309, 0.000403329, -8.23589e-05, 7.96583e-05, -0.00373756, 0.00092746, 0.000268206, 0.000513053, 1, 0.414971, -0.231882, 0.00851699
-0.0158758, -0.00190709, 0.0290754, -0.00310706, 0.0010251, -0.000803052, 0.0247171, -0.00350667, -0.000515598, -0.00280702, 0.414971, 1, 0.0126733, 0.0222483
0.0101905, 0.0129436, -0.0122259, 0.0015707, -0.000467922, 0.000435915, -0.00990499, 0.0122275, 0.00422877, -0.000357127, -0.231882, 0.0126733, 1, 0.00276818
-0.00284885, 0.0277569, 0.00587244, -0.000300768, -5.16463e-05, 2.24697e-05, 0.00314773, 0.0270752, -0.458472, 0.414056, 0.00851699, 0.0222483, 0.00276818, 1
DJI_0192.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, -0.00216209, -0.0103463, 0.00335037, -0.015183, 0.00973167, -0.00299279
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.0069169, -0.00277871, 0.000831489, -0.0022165, 0.0153311, 0.0265913
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.00241502, -0.000232393, -0.00457973, 0.0279313, -0.0110769, 0.00558765
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, -0.000829305, -0.00205452, 0.000439488, -0.00294978, 0.00110586, -0.000649166
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, 0.000344124, 0.000409446, -0.000106664, 0.000810261, -6.30594e-05, 0.000211211
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, -0.000258833, -0.000292405, 0.000103701, -0.000598441, 7.34726e-05, -0.000186723
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, -0.00293262, -0.00239826, -0.00355767, 0.0250537, -0.00940324, 0.00266025
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00679436, -0.00280252, 0.00101481, -0.00372473, 0.0147969, 0.0261204
-0.00216209, 0.0069169, -0.00241502, -0.000829305, 0.000344124, -0.000258833, -0.00293262, 0.00679436, 1, 0.106565, 0.000319293, 0.000143953, 0.00303626, -0.464668
-0.0103463, -0.00277871, -0.000232393, -0.00205452, 0.000409446, -0.000292405, -0.00239826, -0.00280252, 0.106565, 1, 0.000465902, -0.0017983, 0.000177442, 0.392941
0.00335037, 0.000831489, -0.00457973, 0.000439488, -0.000106664, 0.000103701, -0.00355767, 0.00101481, 0.000319293, 0.000465902, 1, 0.377346, -0.249658, 0.0075069
-0.015183, -0.0022165, 0.0279313, -0.00294978, 0.000810261, -0.000598441, 0.0250537, -0.00372473, 0.000143953, -0.0017983, 0.377346, 1, 0.0555041, 0.0219143
0.00973167, 0.0153311, -0.0110769, 0.00110586, -6.30594e-05, 7.34726e-05, -0.00940324, 0.0147969, 0.00303626, 0.000177442, -0.249658, 0.0555041, 1, 0.00358917
-0.00299279, 0.0265913, 0.00558765, -0.000649166, 0.000211211, -0.000186723, 0.00266025, 0.0261204, -0.464668, 0.392941, 0.0075069, 0.0219143, 0.00358917, 1
DJI_0193.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, -0.00114433, -0.0101978, 0.00371218, -0.015556, 0.00791882, -0.00490968
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00664555, -0.00305636, 0.0007561, -0.00255476, 0.0153151, 0.0260173
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.00216698, -0.000283698, -0.00484357, 0.028733, -0.00954361, 0.00445572
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, -0.000873487, -0.00192989, 0.000397963, -0.00317629, 0.00124454, -0.00062214
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, 0.000616867, 0.000308637, -2.95888e-05, 0.00101654, -0.000531521, -0.000204722
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, -0.000494498, -0.000202155, 3.12894e-05, -0.000785726, 0.00043997, 0.000155876
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, -0.00273907, -0.00245458, -0.00374559, 0.0255512, -0.00717887, 0.00136467
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00658131, -0.00292176, 0.000837788, -0.00418229, 0.0146754, 0.0255826
-0.00114433, 0.00664555, -0.00216698, -0.000873487, 0.000616867, -0.000494498, -0.00273907, 0.00658131, 1, 0.100369, 0.000368699, 9.04219e-05, 0.00174596, -0.467678
-0.0101978, -0.00305636, -0.000283698, -0.00192989, 0.000308637, -0.000202155, -0.00245458, -0.00292176, 0.100369, 1, 0.000409195, -0.000844714, 0.00038954, 0.371684
0.00371218, 0.0007561, -0.00484357, 0.000397963, -2.95888e-05, 3.12894e-05, -0.00374559, 0.000837788, 0.000368699, 0.000409195, 1, 0.398831, -0.198929, 0.00816168
-0.015556, -0.00255476, 0.028733, -0.00317629, 0.00101654, -0.000785726, 0.0255512, -0.00418229, 9.04219e-05, -0.000844714, 0.398831, 1, 0.0208573, 0.0221148
0.00791882, 0.0153151, -0.00954361, 0.00124454, -0.000531521, 0.00043997, -0.00717887, 0.0146754, 0.00174596, 0.00038954, -0.198929, 0.0208573, 1, 0.002949
-0.00490968, 0.0260173, 0.00445572, -0.00062214, -0.000204722, 0.000155876, 0.00136467, 0.0255826, -0.467678, 0.371684, 0.00816168, 0.0221148, 0.002949, 1
DJI_0194.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.000538836, -0.00986141, 0.00398958, -0.0137195, 0.00707398, -0.00508901
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00629689, -0.00285561, 0.000741635, -0.00295792, 0.0158696, 0.0256397
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.00204624, -0.00036992, -0.00508725, 0.0269076, -0.00805974, 0.00384665
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, -0.000535234, -0.00191535, 0.000496643, -0.00277203, 0.00124602, -0.000820859
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, 0.000537413, 0.000363606, -8.09163e-05, 0.000853323, -0.000542694, -7.1811e-05
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, -0.000442004, -0.000249308, 7.22717e-05, -0.000649243, 0.000460367, 8.06722e-05
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, -0.00214726, -0.00259448, -0.00397134, 0.0239694, -0.00623409, 0.000441173
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00628494, -0.00276055, 0.000838727, -0.00454714, 0.015212, 0.0251957
0.000538836, 0.00629689, -0.00204624, -0.000535234, 0.000537413, -0.000442004, -0.00214726, 0.00628494, 1, 0.0921956, 0.000350453, 0.000247909, 0.00180535, -0.469056
-0.00986141, -0.00285561, -0.00036992, -0.00191535, 0.000363606, -0.000249308, -0.00259448, -0.00276055, 0.0921956, 1, 0.000438206, -0.000911674, 0.000398978, 0.345307
0.00398958, 0.000741635, -0.00508725, 0.000496643, -8.09163e-05, 7.22717e-05, -0.00397134, 0.000838727, 0.000350453, 0.000438206, 1, 0.362097, -0.20973, 0.00711993
-0.0137195, -0.00295792, 0.0269076, -0.00277203, 0.000853323, -0.000649243, 0.0239694, -0.00454714, 0.000247909, -0.000911674, 0.362097, 1, 0.0615107, 0.0215816
0.00707398, 0.0158696, -0.00805974, 0.00124602, -0.000542694, 0.000460367, -0.00623409, 0.015212, 0.00180535, 0.000398978, -0.20973, 0.0615107, 1, 0.00368262
-0.00508901, 0.0256397, 0.00384665, -0.000820859, -7.1811e-05, 8.06722e-05, 0.000441173, 0.0251957, -0.469056, 0.345307, 0.00711993, 0.0215816, 0.00368262, 1
DJI_0195.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.00161571, -0.00931037, 0.00412989, -0.0133874, 0.00589934, -0.00616939
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00588998, -0.00301841, 0.00078166, -0.00316664, 0.0163118, 0.0250948
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.00197357, -0.00035004, -0.00518149, 0.0266719, -0.00646952, 0.00337195
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, -0.000177988, -0.00179962, 0.000555139, -0.00263942, 0.000913037, -0.00103278
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, 0.000383439, 0.000356108, -0.000102032, 0.00083616, -0.000322678, -2.44719e-05
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, -0.000286391, -0.0002666, 9.45159e-05, -0.000642502, 0.000177523, -3.17031e-05
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, -0.00177843, -0.00252175, -0.00404844, 0.0237269, -0.00479542, -0.000536239
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00594194, -0.00285926, 0.000853879, -0.00472406, 0.0156037, 0.0246095
0.00161571, 0.00588998, -0.00197357, -0.000177988, 0.000383439, -0.000286391, -0.00177843, 0.00594194, 1, 0.0846948, 0.000328205, 0.000172191, 0.00202932, -0.464035
-0.00931037, -0.00301841, -0.00035004, -0.00179962, 0.000356108, -0.0002666, -0.00252175, -0.00285926, 0.0846948, 1, 0.000461138, -0.0011551, 0.000298055, 0.324616
0.00412989, 0.00078166, -0.00518149, 0.000555139, -0.000102032, 9.45159e-05, -0.00404844, 0.000853879, 0.000328205, 0.000461138, 1, 0.355239, -0.187214, 0.00682414
-0.0133874, -0.00316664, 0.0266719, -0.00263942, 0.00083616, -0.000642502, 0.0237269, -0.00472406, 0.000172191, -0.0011551, 0.355239, 1, 0.0572543, 0.02111
0.00589934, 0.0163118, -0.00646952, 0.000913037, -0.000322678, 0.000177523, -0.00479542, 0.0156037, 0.00202932, 0.000298055, -0.187214, 0.0572543, 1, 0.0034904
-0.00616939, 0.0250948, 0.00337195, -0.00103278, -2.44719e-05, -3.17031e-05, -0.000536239, 0.0246095, -0.464035, 0.324616, 0.00682414, 0.02111, 0.0034904, 1
DJI_0196.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.00284659, -0.00868483, 0.00425858, -0.0120947, 0.00525408, -0.00582493
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00570901, -0.00297629, 0.000887341, -0.00317206, 0.0167053, 0.0242668
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.00158492, -0.000320516, -0.00512554, 0.0258773, -0.00586, 0.00252597
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 4.25124e-05, -0.00176823, 0.000597904, -0.00238087, 0.000841091, -0.00116522
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, 0.000370455, 0.000434129, -0.000136951, 0.000660547, -0.000370016, 0.000163567
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, -0.000298579, -0.000324713, 0.000125776, -0.000458573, 0.000298286, -0.000194431
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, -0.00117916, -0.0024157, -0.00395236, 0.0232527, -0.00437045, -0.00109072
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00577679, -0.00288796, 0.000969164, -0.00477801, 0.0160125, 0.0239102
0.00284659, 0.00570901, -0.00158492, 4.25124e-05, 0.000370455, -0.000298579, -0.00117916, 0.00577679, 1, 0.0775587, 0.000338075, 0.000372652, 0.00107243, -0.456129
-0.00868483, -0.00297629, -0.000320516, -0.00176823, 0.000434129, -0.000324713, -0.0024157, -0.00288796, 0.0775587, 1, 0.000423414, -0.0003872, 0.000495145, 0.305824
0.00425858, 0.000887341, -0.00512554, 0.000597904, -0.000136951, 0.000125776, -0.00395236, 0.000969164, 0.000338075, 0.000423414, 1, 0.317904, -0.200561, 0.00560037
-0.0120947, -0.00317206, 0.0258773, -0.00238087, 0.000660547, -0.000458573, 0.0232527, -0.00477801, 0.000372652, -0.0003872, 0.317904, 1, 0.093129, 0.0198029
0.00525408, 0.0167053, -0.00586, 0.000841091, -0.000370016, 0.000298286, -0.00437045, 0.0160125, 0.00107243, 0.000495145, -0.200561, 0.093129, 1, 0.00392811
-0.00582493, 0.0242668, 0.00252597, -0.00116522, 0.000163567, -0.000194431, -0.00109072, 0.0239102, -0.456129, 0.305824, 0.00560037, 0.0198029, 0.00392811, 1
DJI_0197.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.00392058, -0.00697589, 0.00442172, -0.0120293, 0.0071372, -0.00490035
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00513473, -0.00276266, 0.000626182, -0.00574278, 0.0240466, 0.0187049
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.00158666, -0.00169347, -0.0047031, 0.023928, -0.00453048, 0.00454554
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.000238273, -0.00149922, 0.000597619, -0.00229928, 0.00078591, -0.000803847
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, 0.000196438, 0.000272843, -0.00016406, 0.000326436, 0.000289657, 0.000265284
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, -0.000115429, -0.000147543, 0.000164677, -8.24978e-05, -0.000384535, -0.000362322
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, -0.000726683, -0.00248691, -0.00368577, 0.0226001, -0.00506028, 0.0016961
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00510139, -0.00278561, 0.000868903, -0.00665926, 0.023839, 0.0187254
0.00392058, 0.00513473, -0.00158666, 0.000238273, 0.000196438, -0.000115429, -0.000726683, 0.00510139, 1, 0.0735426, 0.000324096, 0.000600168, 0.000672602, -0.448559
-0.00697589, -0.00276266, -0.00169347, -0.00149922, 0.000272843, -0.000147543, -0.00248691, -0.00278561, 0.0735426, 1, 0.000432182, 9.81684e-05, 0.000460391, 0.296313
0.00442172, 0.000626182, -0.0047031, 0.000597619, -0.00016406, 0.000164677, -0.00368577, 0.000868903, 0.000324096, 0.000432182, 1, 0.192078, -0.289485, 0.00279253
-0.0120293, -0.00574278, 0.023928, -0.00229928, 0.000326436, -8.24978e-05, 0.0226001, -0.00665926, 0.000600168, 9.81684e-05, 0.192078, 1, 0.179879, 0.0178921
0.0071372, 0.0240466, -0.00453048, 0.00078591, 0.000289657, -0.000384535, -0.00506028, 0.023839, 0.000672602, 0.000460391, -0.289485, 0.179879, 1, 0.00484369
-0.00490035, 0.0187049, 0.00454554, -0.000803847, 0.000265284, -0.000362322, 0.0016961, 0.0187254, -0.448559, 0.296313, 0.00279253, 0.0178921, 0.00484369, 1
DJI_0198.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.00530292, -0.00544075, 0.00366819, -0.0112767, 0.0063703, -0.0048073
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.0045716, -0.00282282, 0.000746035, -0.00682784, 0.0249703, 0.018172
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.00145242, -0.00116795, -0.00454954, 0.023661, -0.00228601, 0.00424637
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.000566903, -0.00133705, 0.000357804, -0.0028358, 0.000848404, -0.000728033
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, 0.000142056, 0.000398166, -5.68242e-06, 0.00115116, 0.000159621, 8.87274e-05
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, -6.72949e-05, -0.000290463, 1.4437e-07, -0.00104337, -0.000310864, -0.000232038
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, -0.000232727, -0.00179116, -0.0038782, 0.0220136, -0.0035857, 0.00155047
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00473763, -0.00278946, 0.000990734, -0.00757314, 0.0244491, 0.0181197
0.00530292, 0.0045716, -0.00145242, 0.000566903, 0.000142056, -6.72949e-05, -0.000232727, 0.00473763, 1, 0.0639551, -0.000954475, 0.0249797, 0.0396061, -0.425217
-0.00544075, -0.00282282, -0.00116795, -0.00133705, 0.000398166, -0.000290463, -0.00179116, -0.00278946, 0.0639551, 1, 0.00204147, -0.0315086, 0.0109996, 0.274264
0.00366819, 0.000746035, -0.00454954, 0.000357804, -5.68242e-06, 1.4437e-07, -0.0038782, 0.000990734, -0.000954475, 0.00204147, 1, 0.13109, -0.296516, 0.00139047
-0.0112767, -0.00682784, 0.023661, -0.0028358, 0.00115116, -0.00104337, 0.0220136, -0.00757314, 0.0249797, -0.0315086, 0.13109, 1, 0.188183, 0.0137831
